Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,CN,,2487,2491,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,CN,,60,64,specimens,,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,DE,CN,536,536,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,DE,CN,1092,1092,specimens,,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,DE,MU,724,724,specimens,,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,DE,MU,892,892,specimens,,M,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,FR,CH,5,5,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,FR,MU,49.10,36.9,specimens,ml,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,FR,PH,11.2,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,FR,VN,1,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,FR,XV,,24.4,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,GB,MU,9,,specimens,ml,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,ID,,180,556,live,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,ID,,295,400,specimens,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,KH,,1282,1012,live,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,KR,CN,30,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,KR,CN,,128,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,KR,PH,20,,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,KR,XV,,40,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,PH,,671,1101,live,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,PH,,7.35,,specimens,kg,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,PH,,7260.7,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,PH,,2894,6989,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,PH,,,40,specimens,,T,
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,SG,ID,5910,9070,specimens,,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,SG,ID,,552,specimens,,S,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,CN,,1,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,CN,182.56,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,CN,,182.71,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,CN,6,1,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,CN,300,305,specimens,,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,ID,41.31,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,ID,41.81,,specimens,ml,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,ID,,41.46,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,ID,,42.01,specimens,ml,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,ID,1290,1290,specimens,,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,MU,,166,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,MU,,12,extract,,T,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,MU,41.56,,specimens,ml,M,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,MU,,41.71,specimens,ml,T,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,MU,182,10,specimens,,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,MU,4,,specimens,,M,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,MU,,10,specimens,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,PH,41.15,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,PH,,41.30,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,VN,,1,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,VN,40.06,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,VN,20,60.21,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,,2000,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,,,2000,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,,2,5,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,VN,,799,479,live,,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP,VN,,,9000,specimens,,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,CN,,345,,live,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,CN,,,112,live,,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,CN,,,3,live,,T,
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,CN,,,585,specimens,ml,S,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,CN,,,374.4,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,HK,VN,2628,,live,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,JP,CN,,6,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,JP,PH,,29.50,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,JP,PH,300,,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,US,CN,,13,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,US,CN,,32,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,US,CN,1280,,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,US,MU,,7,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,US,VN,,13,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,US,VN,,31,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,US,VN,,2628,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,VN,,586,,live,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,VN,,,293,live,,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KR,XX,,1,,bodies,,,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KW,US,CN,,4,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KW,US,CN,,3,derivatives,,M,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KW,US,MU,,4,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KW,US,VN,,4,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KW,US,VN,,3,derivatives,,M,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KZ,RU,,,1,live,,Q,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,LB,US,CN,,2,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,LB,US,VN,,2,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,LK,US,MU,,5,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MU,FR,MU,,128,specimens,ml,S,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MU,FR,MU,,1216,specimens,,S,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MX,MU,,,200,live,,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MX,MU,,200,,live,,S,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MX,US,CN,,412,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MX,US,CN,,211,derivatives,,M,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MX,US,CN,,80,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MX,US,CN,,35,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MX,US,MU,,262,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MX,US,MU,,111,extract,,T,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MX,US,VN,,409,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MX,US,VN,,211,derivatives,,M,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MX,US,VN,,35,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MY,PH,,,120,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MY,US,CN,,5,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MY,US,MU,,15,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MY,US,MU,,33,extract,,T,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MY,US,VN,,5,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NI,US,MU,,7,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,CH,,108,,live,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,CN,,862,,live,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,CN,,,108,live,,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,CY,,,1,live,,B,O
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,IL,,,34,specimens,,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,US,CN,,7,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,US,CN,176,,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,US,CN,,176,specimens,,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,US,KH,,4,specimens,,M,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,US,KH,4,,specimens,,S,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,US,MU,340.75,48.75,specimens,ml,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,US,MU,,292,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,US,VN,,7,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NL,VN,,,7200,specimens,,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NP,US,MU,,2,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NZ,FR,,3,,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NZ,US,CN,,3,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NZ,US,CN,,6,derivatives,,M,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NZ,US,MU,,1,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NZ,US,VN,,2,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NZ,US,VN,,5,derivatives,,M,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PA,US,CN,,13,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PA,US,VN,,12,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PH,US,CN,,13,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PH,US,CN,,9,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PH,US,MU,,11,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PH,US,MU,,12,extract,,T,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PH,US,VN,,12,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PH,US,VN,,8,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PH,US,XV,6,,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PK,DE,MU,,5,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PK,US,CN,,4,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PK,US,CN,,25,derivatives,,M,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PK,US,MU,,2,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PK,US,VN,,3,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PK,US,VN,,25,derivatives,,M,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PY,US,CN,,3,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PY,US,VN,,2,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,QA,US,CN,,27,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,QA,US,CN,,6,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,QA,US,VN,,6,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,RO,US,CN,,1,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,RO,US,CN,,3,derivatives,,M,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,RO,US,VN,,1,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,RO,US,VN,,2,derivatives,,M,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,RS,US,CN,,3,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,RS,US,VN,,2,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,RU,DE,MU,,25,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,RU,US,CN,,42,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,RU,US,VN,,41,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SA,US,MU,,361,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SE,CN,,,10,gall,ml,S,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SE,CN,,,570,specimens,ml,S,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SE,SG,ID,5097,6960,specimens,,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SE,SG,ID,,480,specimens,,S,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SE,US,CN,1,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SE,US,CN,,1,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SE,US,ID,45.9,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SE,US,ID,,45.9,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SE,US,KH,93,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SE,US,KH,43,,specimens,ml,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SE,US,KH,,245.2,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SE,US,KH,,43,specimens,ml,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SE,US,KH,1,,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,FR,MU,120,180,specimens,g,M,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,ID,,296,,live,,S,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,ID,,,408,live,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,ID,,,20,specimens,l,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,ID,,,5540,specimens,ml,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,ID,,2490,,specimens,,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,ID,,150,,specimens,,S,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,MU,,,30,live,,M,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,MU,,32,,live,,S,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,US,CN,,23,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,US,CN,96,18,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,US,CN,36,13,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,US,VN,,22,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,US,VN,34,12,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,VN,,90,,live,,S,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG,VN,,,90,live,,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SV,US,CN,,3,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SV,US,CN,,5,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SV,US,VN,,3,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TH,US,CN,,5,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TH,US,CN,,50,derivatives,,M,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TH,US,MU,,71,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TH,US,MU,,15,extract,,T,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TH,US,VN,,4,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TH,US,VN,,50,derivatives,,M,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TN,US,CN,,14,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TN,US,CN,150,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TN,US,VN,,13,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TN,US,VN,150,,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TR,US,CN,,105,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TR,US,CN,,33,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TR,US,VN,,105,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TR,US,VN,,33,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TW,US,CN,,155,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TW,US,CN,,155,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TW,US,CN,,1,specimens,,B,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TW,US,CN,,75,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TW,US,ID,,1,specimens,,B,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TW,US,MU,,20,extract,,T,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TW,US,MU,,5,extract,,T,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TW,US,VN,,155,derivatives,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TW,US,VN,,155,derivatives,,T,U
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TW,US,VN,,75,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TW,US,,,600,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,AR,PH,25,,specimens,ml,T,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,BE,CN,39,,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,,24720.83,specimens,g,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,16,,specimens,g,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,5378.5,4182.94,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,861.85,,specimens,ml,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,224,,specimens,ml,M,I
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,,102.50,specimens,ml,M,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,7,,specimens,ml,S,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,1474.80,,specimens,ml,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,34479,542.5,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,79,,specimens,,M,F
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,427,,specimens,,M,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,1343,,specimens,,S,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,4134,,specimens,,T,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,96,,specimens,,T,W
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,HK,,10.5,specimens,ml,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,HK,1,,specimens,,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,MU,,16811.64,specimens,g,M,C
2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,MU,,18146.01,specimens,g,M,F
